video_id,subject,action,camera,repetition,setup
S008C001P012R001A001,012,001,001,001,008
S008C001P012R001A002,012,002,001,001,008
S008C001P012R001A003,012,003,001,001,008
S008C001P012R001A004,012,004,001,001,008
S008C001P012R001A005,012,005,001,001,008
S008C001P012R001A006,012,006,001,001,008
S008C001P012R001A007,012,007,001,001,008
S008C001P012R001A008,012,008,001,001,008
S008C001P012R001A009,012,009,001,001,008
S008C001P012R001A010,012,010,001,001,008
S008C001P012R002A001,012,001,001,002,008
S008C001P012R002A002,012,002,001,002,008
S008C001P012R002A003,012,003,001,002,008
S008C001P012R002A004,012,004,001,002,008
S008C001P012R002A005,012,005,001,002,008
S008C001P012R002A006,012,006,001,002,008
S008C001P012R002A007,012,007,001,002,008
S008C001P012R002A008,012,008,001,002,008
S008C001P012R002A009,012,009,001,002,008
S008C001P012R002A010,012,010,001,002,008
S008C001P012R003A001,012,001,001,003,008
S008C001P012R003A002,012,002,001,003,008
S008C001P012R003A003,012,003,001,003,008
S008C001P012R003A004,012,004,001,003,008
S008C001P012R003A005,012,005,001,003,008
S008C001P012R003A006,012,006,001,003,008
S008C001P012R003A007,012,007,001,003,008
S008C001P012R003A008,012,008,001,003,008
S008C001P012R003A009,012,009,001,003,008
S008C001P012R003A010,012,010,001,003,008
S008C001P012R004A001,012,001,001,004,008
S008C001P012R004A002,012,002,001,004,008
S008C001P012R004A003,012,003,001,004,008
S008C001P012R004A004,012,004,001,004,008
S008C001P012R004A005,012,005,001,004,008
S008C001P012R004A006,012,006,001,004,008
S008C001P012R004A007,012,007,001,004,008
S008C001P012R004A008,012,008,001,004,008
S008C001P012R004A009,012,009,001,004,008
S008C001P012R004A010,012,010,001,004,008
S008C001P012R005A001,012,001,001,005,008
S008C001P012R005A002,012,002,001,005,008
S008C001P012R005A003,012,003,001,005,008
S008C001P012R005A004,012,004,001,005,008
S008C001P012R005A005,012,005,001,005,008
S008C001P012R005A006,012,006,001,005,008
S008C001P012R005A007,012,007,001,005,008
S008C001P012R005A008,012,008,001,005,008
S008C001P012R005A009,012,009,001,005,008
S008C001P012R005A010,012,010,001,005,008
S008C001P012R006A001,012,001,001,006,008
S008C001P012R006A002,012,002,001,006,008
S008C001P012R006A003,012,003,001,006,008
S008C001P012R006A004,012,004,001,006,008
S008C001P012R006A005,012,005,001,006,008
S008C001P012R006A006,012,006,001,006,008
S008C001P012R006A007,012,007,001,006,008
S008C001P012R006A008,012,008,001,006,008
S008C001P012R006A009,012,009,001,006,008
S008C001P012R006A010,012,010,001,006,008
S008C001P012R007A001,012,001,001,007,008
S008C001P012R007A002,012,002,001,007,008
S008C001P012R007A003,012,003,001,007,008
S008C001P012R007A004,012,004,001,007,008
S008C001P012R007A005,012,005,001,007,008
S008C001P012R007A006,012,006,001,007,008
S008C001P012R007A007,012,007,001,007,008
S008C001P012R007A008,012,008,001,007,008
S008C001P012R007A009,012,009,001,007,008
S008C001P012R007A010,012,010,001,007,008
S008C001P012R008A001,012,001,001,008,008
S008C001P012R008A002,012,002,001,008,008
S008C001P012R008A003,012,003,001,008,008
S008C001P012R008A004,012,004,001,008,008
S008C001P012R008A005,012,005,001,008,008
S008C001P012R008A006,012,006,001,008,008
S008C001P012R008A007,012,007,001,008,008
S008C001P012R008A008,012,008,001,008,008
S008C001P012R008A009,012,009,001,008,008
S008C001P012R008A010,012,010,001,008,008
S008C001P012R009A001,012,001,001,009,008
S008C001P012R009A002,012,002,001,009,008
S008C001P012R009A003,012,003,001,009,008
S008C001P012R009A004,012,004,001,009,008
S008C001P012R009A005,012,005,001,009,008
S008C001P012R009A006,012,006,001,009,008
S008C001P012R009A007,012,007,001,009,008
S008C001P012R009A008,012,008,001,009,008
S008C001P012R009A009,012,009,001,009,008
S008C001P012R009A010,012,010,001,009,008
S008C001P012R010A001,012,001,001,010,008
S008C001P012R010A002,012,002,001,010,008
S008C001P012R010A003,012,003,001,010,008
S008C001P012R010A004,012,004,001,010,008
S008C001P012R010A005,012,005,001,010,008
S008C001P012R010A006,012,006,001,010,008
S008C001P012R010A007,012,007,001,010,008
S008C001P012R010A008,012,008,001,010,008
S008C001P012R010A009,012,009,001,010,008
S008C001P012R010A010,012,010,001,010,008
S008C001P013R001A001,013,001,001,001,008
S008C001P013R001A002,013,002,001,001,008
S008C001P013R001A003,013,003,001,001,008
S008C001P013R001A004,013,004,001,001,008
S008C001P013R001A005,013,005,001,001,008
S008C001P013R001A006,013,006,001,001,008
S008C001P013R001A007,013,007,001,001,008
S008C001P013R001A008,013,008,001,001,008
S008C001P013R001A009,013,009,001,001,008
S008C001P013R001A010,013,010,001,001,008
S008C001P013R002A001,013,001,001,002,008
S008C001P013R002A002,013,002,001,002,008
S008C001P013R002A003,013,003,001,002,008
S008C001P013R002A004,013,004,001,002,008
S008C001P013R002A005,013,005,001,002,008
S008C001P013R002A006,013,006,001,002,008
S008C001P013R002A007,013,007,001,002,008
S008C001P013R002A008,013,008,001,002,008
S008C001P013R002A009,013,009,001,002,008
S008C001P013R002A010,013,010,001,002,008
S008C001P013R003A001,013,001,001,003,008
S008C001P013R003A002,013,002,001,003,008
S008C001P013R003A003,013,003,001,003,008
S008C001P013R003A004,013,004,001,003,008
S008C001P013R003A005,013,005,001,003,008
S008C001P013R003A006,013,006,001,003,008
S008C001P013R003A007,013,007,001,003,008
S008C001P013R003A008,013,008,001,003,008
S008C001P013R003A009,013,009,001,003,008
S008C001P013R003A010,013,010,001,003,008
S008C001P013R004A001,013,001,001,004,008
S008C001P013R004A002,013,002,001,004,008
S008C001P013R004A003,013,003,001,004,008
S008C001P013R004A004,013,004,001,004,008
S008C001P013R004A005,013,005,001,004,008
S008C001P013R004A006,013,006,001,004,008
S008C001P013R004A007,013,007,001,004,008
S008C001P013R004A008,013,008,001,004,008
S008C001P013R004A009,013,009,001,004,008
S008C001P013R004A010,013,010,001,004,008
S008C001P013R005A001,013,001,001,005,008
S008C001P013R005A002,013,002,001,005,008
S008C001P013R005A003,013,003,001,005,008
S008C001P013R005A004,013,004,001,005,008
S008C001P013R005A005,013,005,001,005,008
S008C001P013R005A006,013,006,001,005,008
S008C001P013R005A007,013,007,001,005,008
S008C001P013R005A008,013,008,001,005,008
S008C001P013R005A009,013,009,001,005,008
S008C001P013R005A010,013,010,001,005,008
S008C001P013R006A001,013,001,001,006,008
S008C001P013R006A002,013,002,001,006,008
S008C001P013R006A003,013,003,001,006,008
S008C001P013R006A004,013,004,001,006,008
S008C001P013R006A005,013,005,001,006,008
S008C001P013R006A006,013,006,001,006,008
S008C001P013R006A007,013,007,001,006,008
S008C001P013R006A008,013,008,001,006,008
S008C001P013R006A009,013,009,001,006,008
S008C001P013R006A010,013,010,001,006,008
S008C001P013R007A001,013,001,001,007,008
S008C001P013R007A002,013,002,001,007,008
S008C001P013R007A003,013,003,001,007,008
S008C001P013R007A004,013,004,001,007,008
S008C001P013R007A005,013,005,001,007,008
S008C001P013R007A006,013,006,001,007,008
S008C001P013R007A007,013,007,001,007,008
S008C001P013R007A008,013,008,001,007,008
S008C001P013R007A009,013,009,001,007,008
S008C001P013R007A010,013,010,001,007,008
S008C001P013R008A001,013,001,001,008,008
S008C001P013R008A002,013,002,001,008,008
S008C001P013R008A003,013,003,001,008,008
S008C001P013R008A004,013,004,001,008,008
S008C001P013R008A005,013,005,001,008,008
S008C001P013R008A006,013,006,001,008,008
S008C001P013R008A007,013,007,001,008,008
S008C001P013R008A008,013,008,001,008,008
S008C001P013R008A009,013,009,001,008,008
S008C001P013R008A010,013,010,001,008,008
S008C001P013R009A001,013,001,001,009,008
S008C001P013R009A002,013,002,001,009,008
S008C001P013R009A003,013,003,001,009,008
S008C001P013R009A004,013,004,001,009,008
S008C001P013R009A005,013,005,001,009,008
S008C001P013R009A006,013,006,001,009,008
S008C001P013R009A007,013,007,001,009,008
S008C001P013R009A008,013,008,001,009,008
S008C001P013R009A009,013,009,001,009,008
S008C001P013R009A010,013,010,001,009,008
S008C001P013R010A001,013,001,001,010,008
S008C001P013R010A002,013,002,001,010,008
S008C001P013R010A003,013,003,001,010,008
S008C001P013R010A004,013,004,001,010,008
S008C001P013R010A005,013,005,001,010,008
S008C001P013R010A006,013,006,001,010,008
S008C001P013R010A007,013,007,001,010,008
S008C001P013R010A008,013,008,001,010,008
S008C001P013R010A009,013,009,001,010,008
S008C001P013R010A010,013,010,001,010,008
S008C001P014R001A001,014,001,001,001,008
S008C001P014R001A002,014,002,001,001,008
S008C001P014R001A003,014,003,001,001,008
S008C001P014R001A004,014,004,001,001,008
S008C001P014R001A005,014,005,001,001,008
S008C001P014R001A006,014,006,001,001,008
S008C001P014R001A007,014,007,001,001,008
S008C001P014R001A008,014,008,001,001,008
S008C001P014R001A009,014,009,001,001,008
S008C001P014R001A010,014,010,001,001,008
S008C001P014R002A001,014,001,001,002,008
S008C001P014R002A002,014,002,001,002,008
S008C001P014R002A003,014,003,001,002,008
S008C001P014R002A004,014,004,001,002,008
S008C001P014R002A005,014,005,001,002,008
S008C001P014R002A006,014,006,001,002,008
S008C001P014R002A007,014,007,001,002,008
S008C001P014R002A008,014,008,001,002,008
S008C001P014R002A009,014,009,001,002,008
S008C001P014R002A010,014,010,001,002,008
S008C001P014R003A001,014,001,001,003,008
S008C001P014R003A002,014,002,001,003,008
S008C001P014R003A003,014,003,001,003,008
S008C001P014R003A004,014,004,001,003,008
S008C001P014R003A005,014,005,001,003,008
S008C001P014R003A006,014,006,001,003,008
S008C001P014R003A007,014,007,001,003,008
S008C001P014R003A008,014,008,001,003,008
S008C001P014R003A009,014,009,001,003,008
S008C001P014R003A010,014,010,001,003,008
S008C001P014R004A001,014,001,001,004,008
S008C001P014R004A002,014,002,001,004,008
S008C001P014R004A003,014,003,001,004,008
S008C001P014R004A004,014,004,001,004,008
S008C001P014R004A005,014,005,001,004,008
S008C001P014R004A006,014,006,001,004,008
S008C001P014R004A007,014,007,001,004,008
S008C001P014R004A008,014,008,001,004,008
S008C001P014R004A009,014,009,001,004,008
S008C001P014R004A010,014,010,001,004,008
S008C001P014R005A001,014,001,001,005,008
S008C001P014R005A002,014,002,001,005,008
S008C001P014R005A003,014,003,001,005,008
S008C001P014R005A004,014,004,001,005,008
S008C001P014R005A005,014,005,001,005,008
S008C001P014R005A006,014,006,001,005,008
S008C001P014R005A007,014,007,001,005,008
S008C001P014R005A008,014,008,001,005,008
S008C001P014R005A009,014,009,001,005,008
S008C001P014R005A010,014,010,001,005,008
S008C001P014R006A001,014,001,001,006,008
S008C001P014R006A002,014,002,001,006,008
S008C001P014R006A003,014,003,001,006,008
S008C001P014R006A004,014,004,001,006,008
S008C001P014R006A005,014,005,001,006,008
S008C001P014R006A006,014,006,001,006,008
S008C001P014R006A007,014,007,001,006,008
S008C001P014R006A008,014,008,001,006,008
S008C001P014R006A009,014,009,001,006,008
S008C001P014R006A010,014,010,001,006,008
S008C001P014R007A001,014,001,001,007,008
S008C001P014R007A002,014,002,001,007,008
S008C001P014R007A003,014,003,001,007,008
S008C001P014R007A004,014,004,001,007,008
S008C001P014R007A005,014,005,001,007,008
S008C001P014R007A006,014,006,001,007,008
S008C001P014R007A007,014,007,001,007,008
S008C001P014R007A008,014,008,001,007,008
S008C001P014R007A009,014,009,001,007,008
S008C001P014R007A010,014,010,001,007,008
S008C001P014R008A001,014,001,001,008,008
S008C001P014R008A002,014,002,001,008,008
S008C001P014R008A003,014,003,001,008,008
S008C001P014R008A004,014,004,001,008,008
S008C001P014R008A005,014,005,001,008,008
S008C001P014R008A006,014,006,001,008,008
S008C001P014R008A007,014,007,001,008,008
S008C001P014R008A008,014,008,001,008,008
S008C001P014R008A009,014,009,001,008,008
S008C001P014R008A010,014,010,001,008,008
S008C001P014R009A001,014,001,001,009,008
S008C001P014R009A002,014,002,001,009,008
S008C001P014R009A003,014,003,001,009,008
S008C001P014R009A004,014,004,001,009,008
S008C001P014R009A005,014,005,001,009,008
S008C001P014R009A006,014,006,001,009,008
S008C001P014R009A007,014,007,001,009,008
S008C001P014R009A008,014,008,001,009,008
S008C001P014R009A009,014,009,001,009,008
S008C001P014R009A010,014,010,001,009,008
S008C001P014R010A001,014,001,001,010,008
S008C001P014R010A002,014,002,001,010,008
S008C001P014R010A003,014,003,001,010,008
S008C001P014R010A004,014,004,001,010,008
S008C001P014R010A005,014,005,001,010,008
S008C001P014R010A006,014,006,001,010,008
S008C001P014R010A007,014,007,001,010,008
S008C001P014R010A008,014,008,001,010,008
S008C001P014R010A009,014,009,001,010,008
S008C001P014R010A010,014,010,001,010,008
S008C001P017R001A001,017,001,001,001,008
S008C001P017R001A002,017,002,001,001,008
S008C001P017R001A003,017,003,001,001,008
S008C001P017R001A004,017,004,001,001,008
S008C001P017R001A005,017,005,001,001,008
S008C001P017R001A006,017,006,001,001,008
S008C001P017R001A007,017,007,001,001,008
S008C001P017R001A008,017,008,001,001,008
S008C001P017R001A009,017,009,001,001,008
S008C001P017R001A010,017,010,001,001,008
S008C001P017R002A001,017,001,001,002,008
S008C001P017R002A002,017,002,001,002,008
S008C001P017R002A003,017,003,001,002,008
S008C001P017R002A004,017,004,001,002,008
S008C001P017R002A005,017,005,001,002,008
S008C001P017R002A006,017,006,001,002,008
S008C001P017R002A007,017,007,001,002,008
S008C001P017R002A008,017,008,001,002,008
S008C001P017R002A009,017,009,001,002,008
S008C001P017R002A010,017,010,001,002,008
S008C001P017R003A001,017,001,001,003,008
S008C001P017R003A002,017,002,001,003,008
S008C001P017R003A003,017,003,001,003,008
S008C001P017R003A004,017,004,001,003,008
S008C001P017R003A005,017,005,001,003,008
S008C001P017R003A006,017,006,001,003,008
S008C001P017R003A007,017,007,001,003,008
S008C001P017R003A008,017,008,001,003,008
S008C001P017R003A009,017,009,001,003,008
S008C001P017R003A010,017,010,001,003,008
S008C001P017R004A001,017,001,001,004,008
S008C001P017R004A002,017,002,001,004,008
S008C001P017R004A003,017,003,001,004,008
S008C001P017R004A004,017,004,001,004,008
S008C001P017R004A005,017,005,001,004,008
S008C001P017R004A006,017,006,001,004,008
S008C001P017R004A007,017,007,001,004,008
S008C001P017R004A008,017,008,001,004,008
S008C001P017R004A009,017,009,001,004,008
S008C001P017R004A010,017,010,001,004,008
S008C001P017R005A001,017,001,001,005,008
S008C001P017R005A002,017,002,001,005,008
S008C001P017R005A003,017,003,001,005,008
S008C001P017R005A004,017,004,001,005,008
S008C001P017R005A005,017,005,001,005,008
S008C001P017R005A006,017,006,001,005,008
S008C001P017R005A007,017,007,001,005,008
S008C001P017R005A008,017,008,001,005,008
S008C001P017R005A009,017,009,001,005,008
S008C001P017R005A010,017,010,001,005,008
S008C001P017R006A001,017,001,001,006,008
S008C001P017R006A002,017,002,001,006,008
S008C001P017R006A003,017,003,001,006,008
S008C001P017R006A004,017,004,001,006,008
S008C001P017R006A005,017,005,001,006,008
S008C001P017R006A006,017,006,001,006,008
S008C001P017R006A007,017,007,001,006,008
S008C001P017R006A008,017,008,001,006,008
S008C001P017R006A009,017,009,001,006,008
S008C001P017R006A010,017,010,001,006,008
S008C001P017R007A001,017,001,001,007,008
S008C001P017R007A002,017,002,001,007,008
S008C001P017R007A003,017,003,001,007,008
S008C001P017R007A004,017,004,001,007,008
S008C001P017R007A005,017,005,001,007,008
S008C001P017R007A006,017,006,001,007,008
S008C001P017R007A007,017,007,001,007,008
S008C001P017R007A008,017,008,001,007,008
S008C001P017R007A009,017,009,001,007,008
S008C001P017R007A010,017,010,001,007,008
S008C001P017R008A001,017,001,001,008,008
S008C001P017R008A002,017,002,001,008,008
S008C001P017R008A003,017,003,001,008,008
S008C001P017R008A004,017,004,001,008,008
S008C001P017R008A005,017,005,001,008,008
S008C001P017R008A006,017,006,001,008,008
S008C001P017R008A007,017,007,001,008,008
S008C001P017R008A008,017,008,001,008,008
S008C001P017R008A009,017,009,001,008,008
S008C001P017R008A010,017,010,001,008,008
S008C001P017R009A001,017,001,001,009,008
S008C001P017R009A002,017,002,001,009,008
S008C001P017R009A003,017,003,001,009,008
S008C001P017R009A004,017,004,001,009,008
S008C001P017R009A005,017,005,001,009,008
S008C001P017R009A006,017,006,001,009,008
S008C001P017R009A007,017,007,001,009,008
S008C001P017R009A008,017,008,001,009,008
S008C001P017R009A009,017,009,001,009,008
S008C001P017R009A010,017,010,001,009,008
S008C001P017R010A001,017,001,001,010,008
S008C001P017R010A002,017,002,001,010,008
S008C001P017R010A003,017,003,001,010,008
S008C001P017R010A004,017,004,001,010,008
S008C001P017R010A005,017,005,001,010,008
S008C001P017R010A006,017,006,001,010,008
S008C001P017R010A007,017,007,001,010,008
S008C001P017R010A008,017,008,001,010,008
S008C001P017R010A009,017,009,001,010,008
S008C001P017R010A010,017,010,001,010,008
S008C002P012R001A001,012,001,002,001,008
S008C002P012R001A002,012,002,002,001,008
S008C002P012R001A003,012,003,002,001,008
S008C002P012R001A004,012,004,002,001,008
S008C002P012R001A005,012,005,002,001,008
S008C002P012R001A006,012,006,002,001,008
S008C002P012R001A007,012,007,002,001,008
S008C002P012R001A008,012,008,002,001,008
S008C002P012R001A009,012,009,002,001,008
S008C002P012R001A010,012,010,002,001,008
S008C002P012R002A001,012,001,002,002,008
S008C002P012R002A002,012,002,002,002,008
S008C002P012R002A003,012,003,002,002,008
S008C002P012R002A004,012,004,002,002,008
S008C002P012R002A005,012,005,002,002,008
S008C002P012R002A006,012,006,002,002,008
S008C002P012R002A007,012,007,002,002,008
S008C002P012R002A008,012,008,002,002,008
S008C002P012R002A009,012,009,002,002,008
S008C002P012R002A010,012,010,002,002,008
S008C002P012R003A001,012,001,002,003,008
S008C002P012R003A002,012,002,002,003,008
S008C002P012R003A003,012,003,002,003,008
S008C002P012R003A004,012,004,002,003,008
S008C002P012R003A005,012,005,002,003,008
S008C002P012R003A006,012,006,002,003,008
S008C002P012R003A007,012,007,002,003,008
S008C002P012R003A008,012,008,002,003,008
S008C002P012R003A009,012,009,002,003,008
S008C002P012R003A010,012,010,002,003,008
S008C002P012R004A001,012,001,002,004,008
S008C002P012R004A002,012,002,002,004,008
S008C002P012R004A003,012,003,002,004,008
S008C002P012R004A004,012,004,002,004,008
S008C002P012R004A005,012,005,002,004,008
S008C002P012R004A006,012,006,002,004,008
S008C002P012R004A007,012,007,002,004,008
S008C002P012R004A008,012,008,002,004,008
S008C002P012R004A009,012,009,002,004,008
S008C002P012R004A010,012,010,002,004,008
S008C002P012R005A001,012,001,002,005,008
S008C002P012R005A002,012,002,002,005,008
S008C002P012R005A003,012,003,002,005,008
S008C002P012R005A004,012,004,002,005,008
S008C002P012R005A005,012,005,002,005,008
S008C002P012R005A006,012,006,002,005,008
S008C002P012R005A007,012,007,002,005,008
S008C002P012R005A008,012,008,002,005,008
S008C002P012R005A009,012,009,002,005,008
S008C002P012R005A010,012,010,002,005,008
S008C002P012R006A001,012,001,002,006,008
S008C002P012R006A002,012,002,002,006,008
S008C002P012R006A003,012,003,002,006,008
S008C002P012R006A004,012,004,002,006,008
S008C002P012R006A005,012,005,002,006,008
S008C002P012R006A006,012,006,002,006,008
S008C002P012R006A007,012,007,002,006,008
S008C002P012R006A008,012,008,002,006,008
S008C002P012R006A009,012,009,002,006,008
S008C002P012R006A010,012,010,002,006,008
S008C002P012R007A001,012,001,002,007,008
S008C002P012R007A002,012,002,002,007,008
S008C002P012R007A003,012,003,002,007,008
S008C002P012R007A004,012,004,002,007,008
S008C002P012R007A005,012,005,002,007,008
S008C002P012R007A006,012,006,002,007,008
S008C002P012R007A007,012,007,002,007,008
S008C002P012R007A008,012,008,002,007,008
S008C002P012R007A009,012,009,002,007,008
S008C002P012R007A010,012,010,002,007,008
S008C002P012R008A001,012,001,002,008,008
S008C002P012R008A002,012,002,002,008,008
S008C002P012R008A003,012,003,002,008,008
S008C002P012R008A004,012,004,002,008,008
S008C002P012R008A005,012,005,002,008,008
S008C002P012R008A006,012,006,002,008,008
S008C002P012R008A007,012,007,002,008,008
S008C002P012R008A008,012,008,002,008,008
S008C002P012R008A009,012,009,002,008,008
S008C002P012R008A010,012,010,002,008,008
S008C002P012R009A001,012,001,002,009,008
S008C002P012R009A002,012,002,002,009,008
S008C002P012R009A003,012,003,002,009,008
S008C002P012R009A004,012,004,002,009,008
S008C002P012R009A005,012,005,002,009,008
S008C002P012R009A006,012,006,002,009,008
S008C002P012R009A007,012,007,002,009,008
S008C002P012R009A008,012,008,002,009,008
S008C002P012R009A009,012,009,002,009,008
S008C002P012R009A010,012,010,002,009,008
S008C002P012R010A001,012,001,002,010,008
S008C002P012R010A002,012,002,002,010,008
S008C002P012R010A003,012,003,002,010,008
S008C002P012R010A004,012,004,002,010,008
S008C002P012R010A005,012,005,002,010,008
S008C002P012R010A006,012,006,002,010,008
S008C002P012R010A007,012,007,002,010,008
S008C002P012R010A008,012,008,002,010,008
S008C002P012R010A009,012,009,002,010,008
S008C002P012R010A010,012,010,002,010,008
S008C002P013R001A001,013,001,002,001,008
S008C002P013R001A002,013,002,002,001,008
S008C002P013R001A003,013,003,002,001,008
S008C002P013R001A004,013,004,002,001,008
S008C002P013R001A005,013,005,002,001,008
S008C002P013R001A006,013,006,002,001,008
S008C002P013R001A007,013,007,002,001,008
S008C002P013R001A008,013,008,002,001,008
S008C002P013R001A009,013,009,002,001,008
S008C002P013R001A010,013,010,002,001,008
S008C002P013R002A001,013,001,002,002,008
S008C002P013R002A002,013,002,002,002,008
S008C002P013R002A003,013,003,002,002,008
S008C002P013R002A004,013,004,002,002,008
S008C002P013R002A005,013,005,002,002,008
S008C002P013R002A006,013,006,002,002,008
S008C002P013R002A007,013,007,002,002,008
S008C002P013R002A008,013,008,002,002,008
S008C002P013R002A009,013,009,002,002,008
S008C002P013R002A010,013,010,002,002,008
S008C002P013R003A001,013,001,002,003,008
S008C002P013R003A002,013,002,002,003,008
S008C002P013R003A003,013,003,002,003,008
S008C002P013R003A004,013,004,002,003,008
S008C002P013R003A005,013,005,002,003,008
S008C002P013R003A006,013,006,002,003,008
S008C002P013R003A007,013,007,002,003,008
S008C002P013R003A008,013,008,002,003,008
S008C002P013R003A009,013,009,002,003,008
S008C002P013R003A010,013,010,002,003,008
S008C002P013R004A001,013,001,002,004,008
S008C002P013R004A002,013,002,002,004,008
S008C002P013R004A003,013,003,002,004,008
S008C002P013R004A004,013,004,002,004,008
S008C002P013R004A005,013,005,002,004,008
S008C002P013R004A006,013,006,002,004,008
S008C002P013R004A007,013,007,002,004,008
S008C002P013R004A008,013,008,002,004,008
S008C002P013R004A009,013,009,002,004,008
S008C002P013R004A010,013,010,002,004,008
S008C002P013R005A001,013,001,002,005,008
S008C002P013R005A002,013,002,002,005,008
S008C002P013R005A003,013,003,002,005,008
S008C002P013R005A004,013,004,002,005,008
S008C002P013R005A005,013,005,002,005,008
S008C002P013R005A006,013,006,002,005,008
S008C002P013R005A007,013,007,002,005,008
S008C002P013R005A008,013,008,002,005,008
S008C002P013R005A009,013,009,002,005,008
S008C002P013R005A010,013,010,002,005,008
S008C002P013R006A001,013,001,002,006,008
S008C002P013R006A002,013,002,002,006,008
S008C002P013R006A003,013,003,002,006,008
S008C002P013R006A004,013,004,002,006,008
S008C002P013R006A005,013,005,002,006,008
S008C002P013R006A006,013,006,002,006,008
S008C002P013R006A007,013,007,002,006,008
S008C002P013R006A008,013,008,002,006,008
S008C002P013R006A009,013,009,002,006,008
S008C002P013R006A010,013,010,002,006,008
S008C002P013R007A001,013,001,002,007,008
S008C002P013R007A002,013,002,002,007,008
S008C002P013R007A003,013,003,002,007,008
S008C002P013R007A004,013,004,002,007,008
S008C002P013R007A005,013,005,002,007,008
S008C002P013R007A006,013,006,002,007,008
