video_id,subject,action,camera,repetition,setup
S001C001P003R001A005_rgb.avi,003,005,001,001,001
S001C001P003R001A006_rgb.avi,003,006,001,001,001
S001C001P003R001A007_rgb.avi,003,007,001,001,001
S001C001P003R001A008_rgb.avi,003,008,001,001,001
S001C001P003R001A009_rgb.avi,003,009,001,001,001
S001C001P003R001A014_rgb.avi,003,014,001,001,001
S001C001P003R001A015_rgb.avi,003,015,001,001,001
S001C001P003R002A005_rgb.avi,003,005,001,002,001
S001C001P003R002A006_rgb.avi,003,006,001,002,001
S001C001P003R002A007_rgb.avi,003,007,001,002,001
S001C001P003R002A008_rgb.avi,003,008,001,002,001
S001C001P003R002A009_rgb.avi,003,009,001,002,001
S001C001P003R002A014_rgb.avi,003,014,001,002,001
S001C001P003R002A015_rgb.avi,003,015,001,002,001
S001C001P006R001A005_rgb.avi,006,005,001,001,001
S001C001P006R001A006_rgb.avi,006,006,001,001,001
S001C001P006R001A007_rgb.avi,006,007,001,001,001
S001C001P006R001A008_rgb.avi,006,008,001,001,001
S001C001P006R001A009_rgb.avi,006,009,001,001,001
S001C001P006R001A014_rgb.avi,006,014,001,001,001
S001C001P006R001A015_rgb.avi,006,015,001,001,001
S001C001P006R002A005_rgb.avi,006,005,001,002,001
S001C001P006R002A006_rgb.avi,006,006,001,002,001
S001C001P006R002A007_rgb.avi,006,007,001,002,001
S001C001P006R002A008_rgb.avi,006,008,001,002,001
S001C001P006R002A009_rgb.avi,006,009,001,002,001
S001C001P006R002A014_rgb.avi,006,014,001,002,001
S001C001P006R002A015_rgb.avi,006,015,001,002,001
S001C001P007R001A005_rgb.avi,007,005,001,001,001
S001C001P007R001A006_rgb.avi,007,006,001,001,001
S001C001P007R001A007_rgb.avi,007,007,001,001,001
S001C001P007R001A008_rgb.avi,007,008,001,001,001
S001C001P007R001A009_rgb.avi,007,009,001,001,001
S001C001P007R001A014_rgb.avi,007,014,001,001,001
S001C001P007R001A015_rgb.avi,007,015,001,001,001
S001C001P007R002A005_rgb.avi,007,005,001,002,001
S001C001P007R002A006_rgb.avi,007,006,001,002,001
S001C001P007R002A007_rgb.avi,007,007,001,002,001
S001C001P007R002A008_rgb.avi,007,008,001,002,001
S001C001P007R002A009_rgb.avi,007,009,001,002,001
S001C001P007R002A014_rgb.avi,007,014,001,002,001
S001C001P007R002A015_rgb.avi,007,015,001,002,001
S001C002P003R001A005_rgb.avi,003,005,002,001,001
S001C002P003R001A006_rgb.avi,003,006,002,001,001
S001C002P003R001A007_rgb.avi,003,007,002,001,001
S001C002P003R001A008_rgb.avi,003,008,002,001,001
S001C002P003R001A009_rgb.avi,003,009,002,001,001
S001C002P003R001A014_rgb.avi,003,014,002,001,001
S001C002P003R001A015_rgb.avi,003,015,002,001,001
S001C002P003R002A005_rgb.avi,003,005,002,002,001
S001C002P003R002A006_rgb.avi,003,006,002,002,001
S001C002P003R002A007_rgb.avi,003,007,002,002,001
S001C002P003R002A008_rgb.avi,003,008,002,002,001
S001C002P003R002A009_rgb.avi,003,009,002,002,001
S001C002P003R002A014_rgb.avi,003,014,002,002,001
S001C002P003R002A015_rgb.avi,003,015,002,002,001
S001C002P006R001A005_rgb.avi,006,005,002,001,001
S001C002P006R001A006_rgb.avi,006,006,002,001,001
S001C002P006R001A007_rgb.avi,006,007,002,001,001
S001C002P006R001A008_rgb.avi,006,008,002,001,001
S001C002P006R001A009_rgb.avi,006,009,002,001,001
S001C002P006R001A014_rgb.avi,006,014,002,001,001
S001C002P006R001A015_rgb.avi,006,015,002,001,001
S001C002P006R002A005_rgb.avi,006,005,002,002,001
S001C002P006R002A006_rgb.avi,006,006,002,002,001
S001C002P006R002A007_rgb.avi,006,007,002,002,001
S001C002P006R002A008_rgb.avi,006,008,002,002,001
S001C002P006R002A009_rgb.avi,006,009,002,002,001
S001C002P006R002A014_rgb.avi,006,014,002,002,001
S001C002P006R002A015_rgb.avi,006,015,002,002,001
S001C002P007R001A005_rgb.avi,007,005,002,001,001
S001C002P007R001A006_rgb.avi,007,006,002,001,001
S001C002P007R001A007_rgb.avi,007,007,002,001,001
S001C002P007R001A008_rgb.avi,007,008,002,001,001
S001C002P007R001A009_rgb.avi,007,009,002,001,001
S001C002P007R001A014_rgb.avi,007,014,002,001,001
S001C002P007R001A015_rgb.avi,007,015,002,001,001
S001C002P007R002A005_rgb.avi,007,005,002,002,001
S001C002P007R002A006_rgb.avi,007,006,002,002,001
S001C002P007R002A007_rgb.avi,007,007,002,002,001
S001C002P007R002A008_rgb.avi,007,008,002,002,001
S001C002P007R002A009_rgb.avi,007,009,002,002,001
S001C002P007R002A014_rgb.avi,007,014,002,002,001
S001C002P007R002A015_rgb.avi,007,015,002,002,001
S001C003P003R001A005_rgb.avi,003,005,003,001,001
S001C003P003R001A006_rgb.avi,003,006,003,001,001
S001C003P003R001A007_rgb.avi,003,007,003,001,001
S001C003P003R001A008_rgb.avi,003,008,003,001,001
S001C003P003R001A009_rgb.avi,003,009,003,001,001
S001C003P003R001A014_rgb.avi,003,014,003,001,001
S001C003P003R001A015_rgb.avi,003,015,003,001,001
S001C003P003R002A005_rgb.avi,003,005,003,002,001
S001C003P003R002A006_rgb.avi,003,006,003,002,001
S001C003P003R002A007_rgb.avi,003,007,003,002,001
S001C003P003R002A008_rgb.avi,003,008,003,002,001
S001C003P003R002A009_rgb.avi,003,009,003,002,001
S001C003P003R002A014_rgb.avi,003,014,003,002,001
S001C003P003R002A015_rgb.avi,003,015,003,002,001
S001C003P006R001A005_rgb.avi,006,005,003,001,001
S001C003P006R001A006_rgb.avi,006,006,003,001,001
S001C003P006R001A007_rgb.avi,006,007,003,001,001
S001C003P006R001A008_rgb.avi,006,008,003,001,001
S001C003P006R001A009_rgb.avi,006,009,003,001,001
S001C003P006R001A014_rgb.avi,006,014,003,001,001
S001C003P006R001A015_rgb.avi,006,015,003,001,001
S001C003P006R002A005_rgb.avi,006,005,003,002,001
S001C003P006R002A006_rgb.avi,006,006,003,002,001
S001C003P006R002A007_rgb.avi,006,007,003,002,001
S001C003P006R002A008_rgb.avi,006,008,003,002,001
S001C003P006R002A009_rgb.avi,006,009,003,002,001
S001C003P006R002A014_rgb.avi,006,014,003,002,001
S001C003P006R002A015_rgb.avi,006,015,003,002,001
S001C003P007R001A005_rgb.avi,007,005,003,001,001
